message_id,txn_id,customer_id,scam_scenario,sms_text,call_transcript
MSG-0300,TXN-SCAM-0300,7352,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0301,TXN-SCAM-0301,5884,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0302,TXN-SCAM-0302,2922,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0303,TXN-SCAM-0303,8474,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0304,TXN-SCAM-0304,10125,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0305,TXN-SCAM-0305,10082,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0306,TXN-SCAM-0306,9434,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0307,TXN-SCAM-0307,7283,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0308,TXN-SCAM-0308,9811,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0309,TXN-SCAM-0309,10674,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0310,TXN-SCAM-0310,7025,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0311,TXN-SCAM-0311,9417,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0312,TXN-SCAM-0312,7502,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0313,TXN-SCAM-0313,7251,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0314,TXN-SCAM-0314,4520,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0315,TXN-SCAM-0315,3589,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0316,TXN-SCAM-0316,4611,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0317,TXN-SCAM-0317,3347,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0318,TXN-SCAM-0318,10335,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0319,TXN-SCAM-0319,9007,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0320,TXN-SCAM-0320,8344,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0321,TXN-SCAM-0321,5718,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0322,TXN-SCAM-0322,9678,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0323,TXN-SCAM-0323,6592,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0324,TXN-SCAM-0324,10434,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0325,TXN-SCAM-0325,8722,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0326,TXN-SCAM-0326,9046,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0327,TXN-SCAM-0327,5562,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0328,TXN-SCAM-0328,5367,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0329,TXN-SCAM-0329,9411,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0330,TXN-SCAM-0330,9299,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0331,TXN-SCAM-0331,7757,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0332,TXN-SCAM-0332,1748,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0333,TXN-SCAM-0333,7586,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0334,TXN-SCAM-0334,7309,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0335,TXN-SCAM-0335,8670,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0336,TXN-SCAM-0336,3343,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0337,TXN-SCAM-0337,7555,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0338,TXN-SCAM-0338,1707,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0339,TXN-SCAM-0339,1309,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0340,TXN-SCAM-0340,8545,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0341,TXN-SCAM-0341,3866,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0342,TXN-SCAM-0342,3083,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0343,TXN-SCAM-0343,4149,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0344,TXN-SCAM-0344,5153,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0345,TXN-SCAM-0345,5914,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0346,TXN-SCAM-0346,9712,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0347,TXN-SCAM-0347,9767,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0348,TXN-SCAM-0348,6488,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0349,TXN-SCAM-0349,6187,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0350,TXN-SCAM-0350,10607,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0351,TXN-SCAM-0351,9695,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0352,TXN-SCAM-0352,5919,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0353,TXN-SCAM-0353,7249,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0354,TXN-SCAM-0354,8950,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0355,TXN-SCAM-0355,7931,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0356,TXN-SCAM-0356,4753,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0357,TXN-SCAM-0357,10205,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0358,TXN-SCAM-0358,8617,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0359,TXN-SCAM-0359,6544,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0360,TXN-SCAM-0360,9831,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0361,TXN-SCAM-0361,4011,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0362,TXN-SCAM-0362,7738,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0363,TXN-SCAM-0363,3688,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0364,TXN-SCAM-0364,8604,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0365,TXN-SCAM-0365,10530,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0366,TXN-SCAM-0366,4320,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0367,TXN-SCAM-0367,1314,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0368,TXN-SCAM-0368,6544,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0369,TXN-SCAM-0369,3211,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0370,TXN-SCAM-0370,8293,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0371,TXN-SCAM-0371,3148,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0372,TXN-SCAM-0372,9427,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0373,TXN-SCAM-0373,6040,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0374,TXN-SCAM-0374,10356,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0375,TXN-SCAM-0375,4708,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0376,TXN-SCAM-0376,8182,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0377,TXN-SCAM-0377,4196,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0378,TXN-SCAM-0378,2947,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0379,TXN-SCAM-0379,9953,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0380,TXN-SCAM-0380,1784,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0381,TXN-SCAM-0381,2127,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0382,TXN-SCAM-0382,2063,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0383,TXN-SCAM-0383,7686,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0384,TXN-SCAM-0384,7306,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0385,TXN-SCAM-0385,9884,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0386,TXN-SCAM-0386,3734,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0387,TXN-SCAM-0387,8677,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0388,TXN-SCAM-0388,6595,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0389,TXN-SCAM-0389,6112,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0390,TXN-SCAM-0390,1309,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0391,TXN-SCAM-0391,3499,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0392,TXN-SCAM-0392,6968,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0393,TXN-SCAM-0393,7254,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0394,TXN-SCAM-0394,2062,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0395,TXN-SCAM-0395,10220,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0396,TXN-SCAM-0396,1084,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0397,TXN-SCAM-0397,5286,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0398,TXN-SCAM-0398,3774,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0399,TXN-SCAM-0399,5367,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0400,TXN-SCAM-0400,7705,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0401,TXN-SCAM-0401,10186,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
